,make,id,model,year,fuelType,evMotor,co2_per_km,cityE_100km,comb08_per_km,combE_per_km,highway08_per_lkm,highwayE_per_km,UCity_per_lkm,UHighway_per_lkm,co2_km,model_full
135,Genesis,40063,G80 RWD,2019,Premium,filled,294.5306771720084,0.0,8.077730555648378,0.0,10.203449122924267,0.0,8.375331155067002,14.497400628821563,294.5306771720084,Genesis G80 RWD
136,Honda,40064,Odyssey,2019,Regular,filled,246.0636037133235,0.0,9.353161696013911,0.0,11.904023976744979,0.0,10.333500584870206,16.73420924842329,246.0636037133235,Honda Odyssey
137,Honda,40065,Odyssey,2019,Regular,filled,252.27733107982155,0.0,9.353161696013911,0.0,11.904023976744979,0.0,9.948192837365777,16.92059225240204,252.27733107982155,Honda Odyssey
138,Ferrari,40067,488 GTB,2019,Premium,filled,311.3077410615532,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.058301487943476,13.000554642488572,311.3077410615532,Ferrari 488 GTB
139,Ferrari,40068,488 Spider,2019,Premium,filled,311.3077410615532,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.058301487943476,13.000554642488572,311.3077410615532,Ferrari 488 Spider
140,Ferrari,40069,812 Superfast,2019,Premium,filled,410.72737892552226,0.0,5.5268682749173115,0.0,6.802299415282844,0.0,6.115437231824659,9.202320706480014,410.72737892552226,Ferrari 812 Superfast
141,Ferrari,40070,GTC4Lusso,2019,Premium,filled,410.72737892552226,0.0,5.5268682749173115,0.0,7.227443128738022,0.0,5.990062350726727,9.617941200753796,410.72737892552226,Ferrari GTC4Lusso
142,Ferrari,40071,GTC4Lusso T,2019,Premium,filled,325.59931400449875,0.0,7.227443128738022,0.0,8.928017982558734,0.0,7.66406572245649,12.53068581037791,325.59931400449875,Ferrari GTC4Lusso T
143,Ferrari,40072,Portofino,2019,Premium,filled,301.3657772751563,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.286136003984106,13.308953892228958,301.3657772751563,Ferrari Portofino
144,Mazda,40073,CX-3 2WD,2019,Regular,filled,179.57672089179414,0.0,13.179455117110512,0.0,14.454886257476044,0.0,15.945950289306044,20.846071701847734,179.57672089179414,Mazda CX-3 2WD
145,Mazda,40074,CX-3 4WD,2019,Regular,filled,188.27593920489144,0.0,12.329167690200157,0.0,13.604598830565688,0.0,15.221760487806495,19.384385100617486,188.27593920489144,Mazda CX-3 4WD
146,Honda,40075,Fit,2019,Regular,filled,152.85769321585246,0.0,15.3051736843864,0.0,17.00574853820711,0.0,18.621209620594094,24.828095265182963,152.85769321585246,Honda Fit
147,Honda,40076,Fit,2019,Regular,filled,165.9065206854984,0.0,14.029742544020866,0.0,15.3051736843864,0.0,17.34577848022856,22.468675198620765,165.9065206854984,Honda Fit
148,Honda,40077,Fit,2019,Regular,filled,174.6057389985957,0.0,13.179455117110512,0.0,15.3051736843864,0.0,16.043350714058626,22.151815588982622,174.6057389985957,Honda Fit
149,BMW,40078,X3 sDrive30i,2019,Premium,filled,213.7522214075335,0.0,11.053736549834623,0.0,12.754311403655334,0.0,12.533321701401333,18.566876254014524,213.7522214075335,BMW X3 sDrive30i
150,BMW,40079,I8 Coupe,2019,Premium and Electricity,96kW AC Induction,118.68219270011309,31.068636832490338,11.4788802632898,30.44726409584053,12.329167690200157,29.825891359190724,14.072256915366385,17.81352159377195,118.68219270011309,BMW I8 Coupe
151,BMW,40080,I8 Roadster,2019,Premium and Electricity,96kW AC Induction,118.68219270011309,31.068636832490338,11.4788802632898,30.44726409584053,12.329167690200157,29.825891359190724,14.072256915366385,17.81352159377195,118.68219270011309,BMW I8 Roadster
152,Ferrari,40081,488 GTB,2019,Premium,filled,307.57950464165435,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.21751780863244,12.93665554235626,307.57950464165435,Ferrari 488 GTB
153,Ferrari,40082,488 Spider,2019,Premium,filled,307.57950464165435,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.21751780863244,12.93665554235626,307.57950464165435,Ferrari 488 Spider
154,Ferrari,40083,488 Pista Spider,2019,Premium,filled,329.9489231610474,0.0,7.227443128738022,0.0,8.077730555648378,0.0,7.809422358086815,11.372041648098515,329.9489231610474,Ferrari 488 Pista Spider
155,Jaguar,40084,F-Type Coupe,2019,Premium,filled,242.33536729342464,0.0,9.77830540946909,0.0,11.904023976744979,0.0,10.628592836379445,16.66563356744297,242.33536729342464,Jaguar F-Type Coupe
156,Jaguar,40085,F-Type Convertible,2019,Premium,filled,242.33536729342464,0.0,9.77830540946909,0.0,11.904023976744979,0.0,10.628592836379445,16.66563356744297,242.33536729342464,Jaguar F-Type Convertible
157,Jaguar,40086,F-Type S Convertible,2019,Premium,filled,252.89870381647134,0.0,9.353161696013911,0.0,11.4788802632898,0.0,10.160934751578749,16.07043236860572,252.89870381647134,Jaguar F-Type S Convertible
158,Toyota,40087,Avalon,2019,Regular,filled,219.9659487740316,0.0,10.628592836379445,0.0,13.179455117110512,0.0,11.648937748671871,18.84768367675167,219.9659487740316,Toyota Avalon
159,Toyota,40088,Avalon XLE,2019,Regular,filled,211.88810319758412,0.0,11.053736549834623,0.0,13.604598830565688,0.0,12.07408146212705,19.939240161047838,211.88810319758412,Toyota Avalon XLE
160,Toyota,40089,Avalon Hybrid,2019,Regular,245V Ni-MH,126.13866553991078,0.0,18.281179678572645,0.0,18.281179678572645,0.0,25.12599346520101,25.29605095058308,126.13866553991078,Toyota Avalon Hybrid
161,Toyota,40090,Avalon Hybrid XLE,2019,Regular,245V Ni-MH,124.89592006661115,0.0,18.706323392027823,0.0,18.706323392027823,0.0,25.848695263703465,26.1319260056073,124.89592006661115,Toyota Avalon Hybrid XLE
162,Jaguar,40094,F-Type R AWD Coupe,2019,Premium,filled,310.68636832490336,0.0,7.6525868421932,0.0,9.77830540946909,0.0,7.780129956229754,13.3920269738381,310.68636832490336,Jaguar F-Type R AWD Coupe
163,Jaguar,40095,F-Type R AWD Convertible,2019,Premium,filled,310.68636832490336,0.0,7.6525868421932,0.0,9.77830540946909,0.0,7.780129956229754,13.3920269738381,310.68636832490336,Jaguar F-Type R AWD Convertible
164,Jaguar,40096,F-Type S Coupe,2019,Premium,filled,252.89870381647134,0.0,9.353161696013911,0.0,11.4788802632898,0.0,10.160934751578749,16.07043236860572,252.89870381647134,Jaguar F-Type S Coupe
165,Jaguar,40097,F-Type S AWD Coupe,2019,Premium,filled,264.7047858128177,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.650762295432536,15.347688055731918,264.7047858128177,Jaguar F-Type S AWD Coupe
166,Jaguar,40098,F-Type S AWD Convertible,2019,Premium,filled,264.7047858128177,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.650762295432536,15.347688055731918,264.7047858128177,Jaguar F-Type S AWD Convertible
167,Jaguar,40099,F-Type Coupe,2019,Premium,filled,295.773422645308,0.0,8.077730555648378,0.0,10.203449122924267,0.0,8.332816783721485,14.284828772093974,295.773422645308,Jaguar F-Type Coupe
168,Jaguar,40100,F-Type Convertible,2019,Premium,filled,295.773422645308,0.0,8.077730555648378,0.0,10.203449122924267,0.0,8.332816783721485,14.284828772093974,295.773422645308,Jaguar F-Type Convertible
169,Jaguar,40101,F-Type S Coupe,2019,Premium,filled,301.3657772751563,0.0,7.6525868421932,0.0,10.203449122924267,0.0,8.120244926993896,14.029742544020866,301.3657772751563,Jaguar F-Type S Coupe
170,Jaguar,40102,F-Type S Convertible,2019,Premium,filled,301.3657772751563,0.0,7.6525868421932,0.0,10.203449122924267,0.0,8.120244926993896,14.029742544020866,301.3657772751563,Jaguar F-Type S Convertible
171,Subaru,40103,WRX,2019,Premium,filled,237.985758136876,0.0,9.77830540946909,0.0,11.4788802632898,0.0,11.061686737276235,16.446642040642207,237.985758136876,Subaru WRX
172,Subaru,40104,WRX,2019,Premium,filled,260.97654939291886,0.0,8.928017982558734,0.0,10.203449122924267,0.0,9.77830540946909,14.327343143439492,260.97654939291886,Subaru WRX
173,Subaru,40105,WRX,2019,Premium,filled,295.773422645308,0.0,8.077730555648378,0.0,9.353161696013911,0.0,8.74507864265897,13.013138896406845,295.773422645308,Subaru WRX
174,Genesis,40106,G80 RWD,2019,Regular,filled,262.8406676028683,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.816355771823329,15.54257393397977,262.8406676028683,Genesis G80 RWD
175,Kia,40107,Sportage FWD,2019,Regular,filled,222.45143972063082,0.0,10.628592836379445,0.0,12.329167690200157,0.0,12.161831124584198,17.561623943549755,222.45143972063082,Kia Sportage FWD
176,Kia,40108,Sportage FE FWD,2019,Regular,filled,219.34457603738178,0.0,10.628592836379445,0.0,12.754311403655334,0.0,12.349617102817351,17.990083777969886,219.34457603738178,Kia Sportage FE FWD
177,Kia,40109,Sportage FWD,2019,Regular,filled,243.57811276672425,0.0,9.77830540946909,0.0,11.053736549834623,0.0,11.138765292525658,16.580604824751934,243.57811276672425,Kia Sportage FWD
178,Lincoln,40110,MKC FWD,2019,Regular,filled,242.33536729342464,0.0,9.77830540946909,0.0,11.4788802632898,0.0,10.671107207724964,16.495576082060897,242.33536729342464,Lincoln MKC FWD
179,Kia,40111,Sportage AWD,2019,Regular,filled,246.68497644997328,0.0,9.77830540946909,0.0,10.628592836379445,0.0,11.266308406562212,14.925222747671507,246.68497644997328,Kia Sportage AWD
180,Kia,40112,Sportage FE AWD,2019,Regular,filled,248.5490946599227,0.0,9.353161696013911,0.0,10.628592836379445,0.0,11.087025302598162,14.909705002130394,248.5490946599227,Kia Sportage FE AWD
181,Kia,40113,Sportage AWD,2019,Regular,filled,263.46204033951807,0.0,8.928017982558734,0.0,9.77830540946909,0.0,10.586078465033927,14.92254434227674,263.46204033951807,Kia Sportage AWD
182,Lincoln,40114,MKC AWD,2019,Regular,filled,257.24831297302,0.0,8.928017982558734,0.0,10.628592836379445,0.0,10.245963494269786,15.092601827658811,257.24831297302,Lincoln MKC AWD
183,Lincoln,40115,MKC AWD,2019,Regular,filled,272.16125865261534,0.0,8.502874269103556,0.0,10.628592836379445,0.0,9.380753523017153,14.680084882493253,272.16125865261534,Lincoln MKC AWD
184,Lincoln,40116,MKC AWD,2019,Regular,filled,256.00556749972037,0.0,9.353161696013911,0.0,10.628592836379445,0.0,10.330992236960821,15.092601827658811,256.00556749972037,Lincoln MKC AWD
185,Ferrari,40117,488 Pista,2019,Premium,filled,325.59931400449875,0.0,7.227443128738022,0.0,8.502874269103556,0.0,7.886330855850858,11.585293734767632,325.59931400449875,Ferrari 488 Pista
186,Porsche,40118,Boxster,2019,Premium,filled,229.2865398237787,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.52139463463532,17.175806023589182,229.2865398237787,Porsche Boxster
187,Porsche,40119,Boxster,2019,Premium,filled,219.34457603738178,0.0,10.628592836379445,0.0,12.329167690200157,0.0,12.116595833472568,17.898550336462986,219.34457603738178,Porsche Boxster
188,Porsche,40120,Boxster S,2019,Premium,filled,249.17046739657252,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.458535350997375,15.68780302649606,249.17046739657252,Porsche Boxster S
189,Porsche,40121,911 Carrera,2019,Premium,filled,220.5873215106814,0.0,10.628592836379445,0.0,12.754311403655334,0.0,11.989052719436014,17.941064707808504,220.5873215106814,Porsche 911 Carrera
190,Porsche,40122,911 Carrera Cabriolet,2019,Premium,filled,241.09262182012503,0.0,9.77830540946909,0.0,12.329167690200157,0.0,10.501049722342891,17.345863508971252,241.09262182012503,Porsche 911 Carrera Cabriolet
191,Porsche,40123,911 Carrera Cabriolet,2019,Premium,filled,226.80104887717945,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.733966491362908,17.175806023589182,226.80104887717945,Porsche 911 Carrera Cabriolet
192,Porsche,40124,911 Carrera S,2019,Premium,filled,241.71399455677482,0.0,9.77830540946909,0.0,12.329167690200157,0.0,10.458535350997375,17.26083476628022,241.71399455677482,Porsche 911 Carrera S
193,Porsche,40125,911 Carrera S,2019,Premium,filled,225.55830340387985,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.818995234053943,17.175806023589182,225.55830340387985,Porsche 911 Carrera S
194,Porsche,40126,911 Carrera S Cabriolet,2019,Premium,filled,228.0437943504791,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.733966491362908,16.963234166861593,228.0437943504791,Porsche 911 Carrera S Cabriolet
195,Porsche,40127,911 Carrera 4,2019,Premium,filled,241.71399455677482,0.0,9.77830540946909,0.0,11.904023976744979,0.0,10.458535350997375,17.175806023589182,241.71399455677482,Porsche 911 Carrera 4
196,Porsche,40128,911 Carrera 4 Cabriolet,2019,Premium,filled,245.44223097667367,0.0,9.353161696013911,0.0,11.904023976744979,0.0,10.330992236960821,16.793176681479522,245.44223097667367,Porsche 911 Carrera 4 Cabriolet
197,Porsche,40129,911 Carrera 4 Cabriolet,2019,Premium,filled,229.9079125604285,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.563909005980836,16.963234166861593,229.9079125604285,Porsche 911 Carrera 4 Cabriolet
198,Porsche,40130,911 Carrera 4S,2019,Premium,filled,243.57811276672425,0.0,9.77830540946909,0.0,11.904023976744979,0.0,10.458535350997375,16.87820542417056,243.57811276672425,Porsche 911 Carrera 4S
199,Porsche,40131,911 Carrera 4S,2019,Premium,filled,231.7720307703779,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.4788802632898,16.708147938788485,231.7720307703779,Porsche 911 Carrera 4S
200,Porsche,40132,911 Targa 4,2019,Premium,filled,245.44223097667367,0.0,9.353161696013911,0.0,11.904023976744979,0.0,10.330992236960821,16.793176681479522,245.44223097667367,Porsche 911 Targa 4
201,Porsche,40133,911 Targa 4,2019,Premium,filled,228.0437943504791,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.69145212001739,16.963234166861593,228.0437943504791,Porsche 911 Targa 4
202,Porsche,40134,911 Targa 4S,2019,Premium,filled,246.0636037133235,0.0,9.353161696013911,0.0,11.904023976744979,0.0,10.330992236960821,16.708147938788485,246.0636037133235,Porsche 911 Targa 4S
203,Porsche,40135,911 Targa 4S,2019,Premium,filled,233.63614898032733,0.0,10.203449122924267,0.0,11.4788802632898,0.0,11.393851520598766,16.580604824751934,233.63614898032733,Porsche 911 Targa 4S
204,Porsche,40136,911 Carrera 4 GTS Cabriolet,2019,Premium,filled,260.355176656269,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.73579103812357,15.560259912459507,260.355176656269,Porsche 911 Carrera 4 GTS Cabriolet
205,Porsche,40137,911 Carrera 4 GTS Cabriolet,2019,Premium,filled,249.7918401332223,0.0,9.353161696013911,0.0,10.628592836379445,0.0,10.628592836379445,15.13511619900433,249.7918401332223,Porsche 911 Carrera 4 GTS Cabriolet
206,Porsche,40138,911 Targa 4 GTS,2019,Premium,filled,265.9475312861173,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.480704810050465,15.3051736843864,265.9475312861173,Porsche 911 Targa 4 GTS
207,Porsche,40139,911 Targa 4 GTS,2019,Premium,filled,251.03458560652192,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.458535350997375,15.3051736843864,251.03458560652192,Porsche 911 Targa 4 GTS
208,Porsche,40140,911 Carrera T,2019,Premium,filled,286.4528315955609,0.0,8.077730555648378,0.0,10.628592836379445,0.0,8.502874269103556,14.965058713622259,286.4528315955609,Porsche 911 Carrera T
209,Porsche,40141,911 Carrera T,2019,Premium,filled,247.92772192327288,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.628592836379445,15.517745541113989,247.92772192327288,Porsche 911 Carrera T
210,Toyota,40142,C-HR,2019,Regular,filled,189.51868467819105,0.0,12.329167690200157,0.0,13.179455117110512,0.0,15.3051736843864,20.747013216612675,189.51868467819105,Toyota C-HR
211,Kia,40143,Cadenza,2019,Regular,filled,239.8498763468254,0.0,9.77830540946909,0.0,11.4788802632898,0.0,10.840484463165506,16.511731543172196,239.8498763468254,Kia Cadenza
212,Lincoln,40144,MKT Livery AWD,2019,Regular,filled,305.09401369505514,0.0,7.6525868421932,0.0,9.77830540946909,0.0,8.535015133840767,13.494274036924072,305.09401369505514,Lincoln MKT Livery AWD
213,Lincoln,40145,MKT Hearse AWD,2019,Regular,filled,339.8908869474443,0.0,6.802299415282844,0.0,8.077730555648378,0.0,7.567558099502165,12.159110204818086,339.8908869474443,Lincoln MKT Hearse AWD
214,Lincoln,40146,MKT Limo AWD,2019,Regular,filled,356.66795083698906,0.0,6.377155701827667,0.0,8.077730555648378,0.0,7.057385643355952,12.116595833472568,356.66795083698906,Lincoln MKT Limo AWD
215,Hyundai,40147,Santa Fe XL FWD,2019,Regular,filled,268.4330222327165,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.480704810050465,15.220144941695363,268.4330222327165,Hyundai Santa Fe XL FWD
216,Hyundai,40148,Santa Fe XL Ultimate FWD,2019,Regular,filled,281.48184970236247,0.0,8.502874269103556,0.0,9.77830540946909,0.0,9.353161696013911,14.454886257476044,281.48184970236247,Hyundai Santa Fe XL Ultimate FWD
217,Hyundai,40149,Santa Fe XL AWD,2019,Regular,filled,276.510867809164,0.0,8.502874269103556,0.0,10.203449122924267,0.0,9.353161696013911,14.92254434227674,276.510867809164,Hyundai Santa Fe XL AWD
218,Hyundai,40150,Santa Fe XL Ultimate AWD,2019,Regular,filled,297.63754085525744,0.0,8.077730555648378,0.0,9.353161696013911,0.0,8.842989239867698,13.604598830565688,297.63754085525744,Hyundai Santa Fe XL Ultimate AWD
219,Subaru,40151,Crosstrek AWD,2019,Regular,filled,219.34457603738178,0.0,10.628592836379445,0.0,12.329167690200157,0.0,12.329167690200157,17.473406623007808,219.34457603738178,Subaru Crosstrek AWD
220,Ford,40152,Flex FWD,2019,Regular,filled,290.8024407521096,0.0,8.077730555648378,0.0,9.77830540946909,0.0,9.353161696013911,14.412371886130526,290.8024407521096,Ford Flex FWD
221,Lincoln,40153,MKT FWD,2019,Regular,filled,290.8024407521096,0.0,8.077730555648378,0.0,10.203449122924267,0.0,8.832955848230155,14.089645293246702,290.8024407521096,Lincoln MKT FWD
222,Ford,40154,Flex AWD,2019,Regular,filled,306.95813190500456,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.678798737731308,13.156794957183351,306.95813190500456,Ford Flex AWD
223,Ford,40155,Flex AWD,2019,Regular,filled,324.9779412678489,0.0,7.227443128738022,0.0,8.928017982558734,0.0,8.162759298339413,12.812896207369457,324.9779412678489,Ford Flex AWD
224,Lincoln,40156,MKT AWD,2019,Regular,filled,324.9779412678489,0.0,7.227443128738022,0.0,8.928017982558734,0.0,8.162759298339413,12.813108779226186,324.9779412678489,Lincoln MKT AWD
225,MINI,40157,Cooper SE Countryman All4,2019,Premium and Electricity,65 kW AC Induction,138.56612027290691,31.690009569140145,11.4788802632898,31.690009569140145,11.4788802632898,31.690009569140145,15.177630570349848,17.303349137625737,138.56612027290691,MINI Cooper SE Countryman All4
226,Aston Martin,40158,Vantage V8,2019,Premium,filled,270.2971404426659,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.851387613812035,14.990227221458804,270.2971404426659,Aston Martin Vantage V8
227,Nissan,40159,370Z,2019,Premium,filled,254.14144928977097,0.0,9.353161696013911,0.0,11.053736549834623,0.0,10.213482514561809,15.763138492520318,254.14144928977097,Nissan 370Z
228,Nissan,40160,370Z,2019,Premium,filled,276.510867809164,0.0,8.502874269103556,0.0,11.053736549834623,0.0,8.970532353904252,15.3051736843864,276.510867809164,Nissan 370Z
229,Nissan,40161,370Z Roadster,2019,Premium,filled,266.5689040227671,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.72452472971701,14.912638493753235,266.5689040227671,Nissan 370Z Roadster
